1.130293e-02 -1.099649e+01 2.550048e-03 7.038367e-01 3.667242e-02 1.994663e-02 7.091341e-01
1.180409e-02 -1.099629e+01 2.650622e-03 7.036811e-01 3.819581e-02 2.078371e-02 7.091840e-01
1.230524e-02 -1.099609e+01 2.751195e-03 7.035241e-01 3.971880e-02 2.162123e-02 7.092311e-01
1.280640e-02 -1.099589e+01 2.851768e-03 7.033655e-01 4.124137e-02 2.245918e-02 7.092755e-01
1.330755e-02 -1.099569e+01 2.952342e-03 7.032054e-01 4.276353e-02 2.329756e-02 7.093170e-01
1.380871e-02 -1.099549e+01 3.052915e-03 7.030437e-01 4.428528e-02 2.413637e-02 7.093559e-01
1.430986e-02 -1.099529e+01 3.153488e-03 7.028805e-01 4.580661e-02 2.497561e-02 7.093920e-01
1.481102e-02 -1.099509e+01 3.254061e-03 7.027158e-01 4.732751e-02 2.581527e-02 7.094253e-01
1.531217e-02 -1.099489e+01 3.354635e-03 7.025495e-01 4.884799e-02 2.665534e-02 7.094559e-01
1.581333e-02 -1.099469e+01 3.455208e-03 7.023816e-01 5.036803e-02 2.749582e-02 7.094837e-01
1.631448e-02 -1.099449e+01 3.555781e-03 7.022122e-01 5.188763e-02 2.833671e-02 7.095088e-01
1.681563e-02 -1.099429e+01 3.656355e-03 7.020413e-01 5.340680e-02 2.917799e-02 7.095311e-01
1.731679e-02 -1.099409e+01 3.756928e-03 7.018688e-01 5.492552e-02 3.001969e-02 7.095507e-01
1.781794e-02 -1.099389e+01 3.857501e-03 7.016948e-01 5.644380e-02 3.086177e-02 7.095676e-01
1.831910e-02 -1.099369e+01 3.958075e-03 7.015192e-01 5.796162e-02 3.170425e-02 7.095817e-01
1.882025e-02 -1.099349e+01 4.058648e-03 7.013421e-01 5.947900e-02 3.254710e-02 7.095930e-01
1.932141e-02 -1.099329e+01 4.159221e-03 7.011634e-01 6.099590e-02 3.339033e-02 7.096017e-01
1.982256e-02 -1.099309e+01 4.259794e-03 7.009831e-01 6.251235e-02 3.423395e-02 7.096076e-01
2.032372e-02 -1.099289e+01 4.360368e-03 7.008013e-01 6.402834e-02 3.507795e-02 7.096107e-01
2.082487e-02 -1.099269e+01 4.460941e-03 7.006180e-01 6.554385e-02 3.592231e-02 7.096112e-01
2.132603e-02 -1.099249e+01 4.561514e-03 7.004331e-01 6.705888e-02 3.676703e-02 7.096089e-01
2.182718e-02 -1.099229e+01 4.662088e-03 7.002467e-01 6.857345e-02 3.761210e-02 7.096038e-01
2.232834e-02 -1.099209e+01 4.762661e-03 7.000587e-01 7.008752e-02 3.845755e-02 7.095960e-01
2.282949e-02 -1.099189e+01 4.863234e-03 6.998692e-01 7.160112e-02 3.930334e-02 7.095855e-01
2.333065e-02 -1.099169e+01 4.963807e-03 6.996781e-01 7.311422e-02 4.014948e-02 7.095723e-01
2.383180e-02 -1.099149e+01 5.064381e-03 6.994855e-01 7.462683e-02 4.099595e-02 7.095564e-01
2.433296e-02 -1.099129e+01 5.164954e-03 6.992913e-01 7.613895e-02 4.184277e-02 7.095377e-01
2.483411e-02 -1.099109e+01 5.265527e-03 6.990956e-01 7.765055e-02 4.268993e-02 7.095163e-01
2.533527e-02 -1.099089e+01 5.366101e-03 6.988983e-01 7.916167e-02 4.353741e-02 7.094921e-01
2.583642e-02 -1.099069e+01 5.466674e-03 6.986995e-01 8.067227e-02 4.438522e-02 7.094653e-01
2.633758e-02 -1.099049e+01 5.567247e-03 6.984991e-01 8.218236e-02 4.523336e-02 7.094357e-01
2.683873e-02 -1.099029e+01 5.667821e-03 6.982971e-01 8.369194e-02 4.608180e-02 7.094034e-01
2.733989e-02 -1.099009e+01 5.768394e-03 6.980937e-01 8.520099e-02 4.693056e-02 7.093684e-01
2.784104e-02 -1.098989e+01 5.868967e-03 6.978886e-01 8.670952e-02 4.777964e-02 7.093307e-01
2.834220e-02 -1.098969e+01 5.969540e-03 6.976820e-01 8.821753e-02 4.862901e-02 7.092903e-01
2.884335e-02 -1.098949e+01 6.070114e-03 6.974739e-01 8.972500e-02 4.947869e-02 7.092471e-01
2.934451e-02 -1.098929e+01 6.170687e-03 6.972642e-01 9.123194e-02 5.032867e-02 7.092012e-01
2.984566e-02 -1.098909e+01 6.271260e-03 6.970529e-01 9.273835e-02 5.117894e-02 7.091527e-01
3.034682e-02 -1.098889e+01 6.371834e-03 6.968401e-01 9.424420e-02 5.202949e-02 7.091014e-01
3.084797e-02 -1.098869e+01 6.472407e-03 6.966258e-01 9.574952e-02 5.288033e-02 7.090474e-01
3.134913e-02 -1.098849e+01 6.572980e-03 6.964099e-01 9.725428e-02 5.373145e-02 7.089907e-01
3.185028e-02 -1.098829e+01 6.673554e-03 6.961924e-01 9.875850e-02 5.458285e-02 7.089313e-01
3.235144e-02 -1.098809e+01 6.774127e-03 6.959734e-01 1.002622e-01 5.543451e-02 7.088692e-01
3.285259e-02 -1.098789e+01 6.874700e-03 6.957529e-01 1.017653e-01 5.628645e-02 7.088043e-01
3.335374e-02 -1.098769e+01 6.975273e-03 6.955308e-01 1.032678e-01 5.713865e-02 7.087368e-01
3.385490e-02 -1.098749e+01 7.075847e-03 6.953071e-01 1.047697e-01 5.799109e-02 7.086666e-01
3.435605e-02 -1.098729e+01 7.176420e-03 6.950819e-01 1.062711e-01 5.884380e-02 7.085937e-01
3.485721e-02 -1.098709e+01 7.276993e-03 6.948551e-01 1.077720e-01 5.969677e-02 7.085181e-01
3.535836e-02 -1.098689e+01 7.377567e-03 6.946268e-01 1.092722e-01 6.054997e-02 7.084397e-01
3.585952e-02 -1.098669e+01 7.478140e-03 6.943970e-01 1.107719e-01 6.140341e-02 7.083587e-01
3.636067e-02 -1.098649e+01 7.578713e-03 6.941655e-01 1.122709e-01 6.225710e-02 7.082750e-01
3.686183e-02 -1.098629e+01 7.679287e-03 6.939326e-01 1.137694e-01 6.311102e-02 7.081886e-01
3.736298e-02 -1.098609e+01 7.779860e-03 6.936981e-01 1.152673e-01 6.396517e-02 7.080995e-01
3.786414e-02 -1.098589e+01 7.880433e-03 6.934620e-01 1.167646e-01 6.481954e-02 7.080077e-01
3.836529e-02 -1.098569e+01 7.981006e-03 6.932244e-01 1.182613e-01 6.567413e-02 7.079132e-01
3.886645e-02 -1.098549e+01 8.081580e-03 6.929852e-01 1.197574e-01 6.652894e-02 7.078161e-01
3.936760e-02 -1.098529e+01 8.182153e-03 6.927445e-01 1.212528e-01 6.738397e-02 7.077162e-01
3.986876e-02 -1.098509e+01 8.282726e-03 6.925022e-01 1.227477e-01 6.823920e-02 7.076136e-01
4.036991e-02 -1.098489e+01 8.383300e-03 6.922584e-01 1.242419e-01 6.909464e-02 7.075084e-01
4.087107e-02 -1.098469e+01 8.483873e-03 6.920131e-01 1.257356e-01 6.995027e-02 7.074005e-01
4.137222e-02 -1.098449e+01 8.584446e-03 6.917661e-01 1.272286e-01 7.080610e-02 7.072899e-01
4.187338e-02 -1.098430e+01 8.685020e-03 6.915177e-01 1.287210e-01 7.166212e-02 7.071766e-01
4.237453e-02 -1.098410e+01 8.785593e-03 6.912677e-01 1.302127e-01 7.251833e-02 7.070606e-01
4.287569e-02 -1.098390e+01 8.886166e-03 6.910161e-01 1.317038e-01 7.337472e-02 7.069420e-01
4.337684e-02 -1.098370e+01 8.986739e-03 6.907630e-01 1.331943e-01 7.423130e-02 7.068207e-01
4.387800e-02 -1.098350e+01 9.087313e-03 6.905083e-01 1.346842e-01 7.508803e-02 7.066967e-01
4.437915e-02 -1.098330e+01 9.187886e-03 6.902521e-01 1.361734e-01 7.594496e-02 7.065700e-01
4.488031e-02 -1.098310e+01 9.288459e-03 6.899944e-01 1.376619e-01 7.680204e-02 7.064407e-01
4.538146e-02 -1.098290e+01 9.389033e-03 6.897351e-01 1.391498e-01 7.765928e-02 7.063087e-01
4.588262e-02 -1.098270e+01 9.489606e-03 6.894742e-01 1.406371e-01 7.851669e-02 7.061739e-01
4.638377e-02 -1.098250e+01 9.590179e-03 6.892118e-01 1.421236e-01 7.937425e-02 7.060366e-01
4.688493e-02 -1.098230e+01 9.690753e-03 6.889479e-01 1.436096e-01 8.023195e-02 7.058965e-01
4.738608e-02 -1.098210e+01 9.791326e-03 6.886824e-01 1.450948e-01 8.108981e-02 7.057538e-01
4.788724e-02 -1.098190e+01 9.891899e-03 6.884154e-01 1.465794e-01 8.194779e-02 7.056084e-01
4.838839e-02 -1.098170e+01 9.992472e-03 6.881468e-01 1.480633e-01 8.280593e-02 7.054604e-01
4.888955e-02 -1.098150e+01 1.009305e-02 6.878767e-01 1.495466e-01 8.366419e-02 7.053097e-01
4.939070e-02 -1.098130e+01 1.019362e-02 6.876051e-01 1.510291e-01 8.452259e-02 7.051563e-01
4.989185e-02 -1.098110e+01 1.029419e-02 6.873318e-01 1.525110e-01 8.538111e-02 7.050003e-01
5.039301e-02 -1.098090e+01 1.039477e-02 6.870571e-01 1.539922e-01 8.623974e-02 7.048416e-01
5.089416e-02 -1.098070e+01 1.049534e-02 6.867808e-01 1.554726e-01 8.709849e-02 7.046802e-01
5.139532e-02 -1.098050e+01 1.059591e-02 6.865030e-01 1.569524e-01 8.795736e-02 7.045162e-01
5.189647e-02 -1.098030e+01 1.069649e-02 6.862236e-01 1.584315e-01 8.881633e-02 7.043495e-01
5.239763e-02 -1.098010e+01 1.079706e-02 6.859427e-01 1.599099e-01 8.967541e-02 7.041802e-01
5.289878e-02 -1.097990e+01 1.089763e-02 6.856603e-01 1.613876e-01 9.053459e-02 7.040082e-01
5.339994e-02 -1.097970e+01 1.099821e-02 6.853763e-01 1.628646e-01 9.139386e-02 7.038335e-01
5.390109e-02 -1.097950e+01 1.109878e-02 6.850908e-01 1.643409e-01 9.225323e-02 7.036562e-01
5.440225e-02 -1.097930e+01 1.119935e-02 6.848037e-01 1.658164e-01 9.311269e-02 7.034762e-01
5.490340e-02 -1.097910e+01 1.129993e-02 6.845151e-01 1.672913e-01 9.397222e-02 7.032936e-01
5.540456e-02 -1.097890e+01 1.140050e-02 6.842250e-01 1.687654e-01 9.483183e-02 7.031084e-01
5.590571e-02 -1.097870e+01 1.150107e-02 6.839333e-01 1.702388e-01 9.569153e-02 7.029204e-01
5.640687e-02 -1.097850e+01 1.160165e-02 6.836401e-01 1.717115e-01 9.655128e-02 7.027299e-01
5.690802e-02 -1.097830e+01 1.170222e-02 6.833453e-01 1.731834e-01 9.741111e-02 7.025367e-01
5.740918e-02 -1.097810e+01 1.180279e-02 6.830490e-01 1.746546e-01 9.827099e-02 7.023408e-01
5.791033e-02 -1.097790e+01 1.190337e-02 6.827512e-01 1.761250e-01 9.913095e-02 7.021423e-01
5.841149e-02 -1.097770e+01 1.200394e-02 6.824519e-01 1.775947e-01 9.999095e-02 7.019411e-01
5.891264e-02 -1.097750e+01 1.210451e-02 6.821510e-01 1.790637e-01 1.008510e-01 7.017374e-01
5.941380e-02 -1.097730e+01 1.220508e-02 6.818486e-01 1.805319e-01 1.017111e-01 7.015309e-01
5.991495e-02 -1.097710e+01 1.230566e-02 6.815446e-01 1.819993e-01 1.025712e-01 7.013218e-01
6.041611e-02 -1.097690e+01 1.240623e-02 6.812391e-01 1.834660e-01 1.034314e-01 7.011101e-01
6.091726e-02 -1.097670e+01 1.250680e-02 6.809321e-01 1.849319e-01 1.042916e-01 7.008958e-01
6.141842e-02 -1.097650e+01 1.260738e-02 6.806236e-01 1.863971e-01 1.051519e-01 7.006788e-01
6.191957e-02 -1.097630e+01 1.270795e-02 6.803135e-01 1.878615e-01 1.060121e-01 7.004591e-01
6.242073e-02 -1.097610e+01 1.280852e-02 6.800019e-01 1.893251e-01 1.068724e-01 7.002368e-01
6.292188e-02 -1.097590e+01 1.290910e-02 6.796888e-01 1.907880e-01 1.077327e-01 7.000120e-01
6.342304e-02 -1.097570e+01 1.300967e-02 6.793742e-01 1.922500e-01 1.085931e-01 6.997844e-01
6.392419e-02 -1.097550e+01 1.311024e-02 6.790580e-01 1.937113e-01 1.094534e-01 6.995542e-01
6.442535e-02 -1.097530e+01 1.321082e-02 6.787403e-01 1.951718e-01 1.103137e-01 6.993214e-01
6.492650e-02 -1.097510e+01 1.331139e-02 6.784211e-01 1.966315e-01 1.111741e-01 6.990860e-01
6.542766e-02 -1.097490e+01 1.341196e-02 6.781003e-01 1.980904e-01 1.120344e-01 6.988479e-01
6.592881e-02 -1.097470e+01 1.351254e-02 6.777781e-01 1.995486e-01 1.128947e-01 6.986072e-01
6.642996e-02 -1.097450e+01 1.361311e-02 6.774543e-01 2.010059e-01 1.137550e-01 6.983639e-01
6.693112e-02 -1.097430e+01 1.371368e-02 6.771290e-01 2.024624e-01 1.146153e-01 6.981180e-01
6.743227e-02 -1.097410e+01 1.381426e-02 6.768021e-01 2.039181e-01 1.154756e-01 6.978694e-01
6.793343e-02 -1.097390e+01 1.391483e-02 6.764738e-01 2.053730e-01 1.163358e-01 6.976182e-01
6.843458e-02 -1.097370e+01 1.401540e-02 6.761439e-01 2.068271e-01 1.171961e-01 6.973643e-01
6.893574e-02 -1.097350e+01 1.411598e-02 6.758126e-01 2.082803e-01 1.180563e-01 6.971079e-01
6.943689e-02 -1.097330e+01 1.421655e-02 6.754796e-01 2.097328e-01 1.189164e-01 6.968488e-01
6.993805e-02 -1.097310e+01 1.431712e-02 6.751452e-01 2.111844e-01 1.197765e-01 6.965871e-01
7.043920e-02 -1.097290e+01 1.441770e-02 6.748093e-01 2.126352e-01 1.206366e-01 6.963228e-01
7.094036e-02 -1.097270e+01 1.451827e-02 6.744719e-01 2.140852e-01 1.214966e-01 6.960559e-01
7.144151e-02 -1.097250e+01 1.461884e-02 6.741329e-01 2.155343e-01 1.223566e-01 6.957864e-01
7.194267e-02 -1.097230e+01 1.471942e-02 6.737924e-01 2.169826e-01 1.232165e-01 6.955142e-01
7.244382e-02 -1.097210e+01 1.481999e-02 6.734505e-01 2.184300e-01 1.240764e-01 6.952394e-01
7.294498e-02 -1.097190e+01 1.492056e-02 6.731070e-01 2.198766e-01 1.249362e-01 6.949620e-01
7.344613e-02 -1.097170e+01 1.502114e-02 6.727620e-01 2.213224e-01 1.257959e-01 6.946820e-01
7.394729e-02 -1.097150e+01 1.512171e-02 6.724155e-01 2.227673e-01 1.266556e-01 6.943994e-01
7.444844e-02 -1.097130e+01 1.522228e-02 6.720675e-01 2.242113e-01 1.275152e-01 6.941142e-01
7.494960e-02 -1.097110e+01 1.532286e-02 6.717180e-01 2.256545e-01 1.283746e-01 6.938263e-01
7.545075e-02 -1.097090e+01 1.542343e-02 6.713670e-01 2.270968e-01 1.292341e-01 6.935359e-01
7.595191e-02 -1.097070e+01 1.552400e-02 6.710145e-01 2.285383e-01 1.300934e-01 6.932428e-01
7.645306e-02 -1.097050e+01 1.562458e-02 6.706605e-01 2.299789e-01 1.309526e-01 6.929471e-01
7.695422e-02 -1.097030e+01 1.572515e-02 6.703049e-01 2.314186e-01 1.318118e-01 6.926488e-01
7.745537e-02 -1.097010e+01 1.582572e-02 6.699479e-01 2.328574e-01 1.326708e-01 6.923480e-01
7.795653e-02 -1.096990e+01 1.592630e-02 6.695894e-01 2.342954e-01 1.335297e-01 6.920445e-01
7.845768e-02 -1.096970e+01 1.602687e-02 6.692294e-01 2.357324e-01 1.343885e-01 6.917384e-01
7.895884e-02 -1.096950e+01 1.612744e-02 6.688678e-01 2.371686e-01 1.352473e-01 6.914297e-01
7.945999e-02 -1.096931e+01 1.622802e-02 6.685049e-01 2.386039e-01 1.361059e-01 6.911184e-01
7.996115e-02 -1.096911e+01 1.632859e-02 6.681404e-01 2.400383e-01 1.369643e-01 6.908045e-01
8.046230e-02 -1.096891e+01 1.642916e-02 6.677744e-01 2.414718e-01 1.378227e-01 6.904880e-01
8.096346e-02 -1.096871e+01 1.652974e-02 6.674069e-01 2.429044e-01 1.386809e-01 6.901689e-01
8.146461e-02 -1.096851e+01 1.663031e-02 6.670379e-01 2.443361e-01 1.395390e-01 6.898472e-01
8.196577e-02 -1.096831e+01 1.673088e-02 6.666674e-01 2.457669e-01 1.403969e-01 6.895229e-01
8.246692e-02 -1.096811e+01 1.683146e-02 6.662955e-01 2.471968e-01 1.412548e-01 6.891960e-01
8.296807e-02 -1.096791e+01 1.693203e-02 6.659220e-01 2.486258e-01 1.421124e-01 6.888666e-01
8.346923e-02 -1.096771e+01 1.703260e-02 6.655471e-01 2.500538e-01 1.429699e-01 6.885345e-01
8.397038e-02 -1.096751e+01 1.713318e-02 6.651707e-01 2.514809e-01 1.438273e-01 6.881998e-01
8.447154e-02 -1.096731e+01 1.723375e-02 6.647928e-01 2.529071e-01 1.446845e-01 6.878625e-01
8.497269e-02 -1.096711e+01 1.733432e-02 6.644135e-01 2.543324e-01 1.455416e-01 6.875227e-01
8.547385e-02 -1.096691e+01 1.743490e-02 6.640326e-01 2.557568e-01 1.463984e-01 6.871802e-01
8.597500e-02 -1.096671e+01 1.753547e-02 6.636503e-01 2.571802e-01 1.472552e-01 6.868352e-01
8.647616e-02 -1.096651e+01 1.763604e-02 6.632664e-01 2.586026e-01 1.481117e-01 6.864876e-01
8.697731e-02 -1.096631e+01 1.773662e-02 6.628812e-01 2.600242e-01 1.489681e-01 6.861374e-01
8.747847e-02 -1.096611e+01 1.783719e-02 6.624944e-01 2.614448e-01 1.498243e-01 6.857846e-01
8.797962e-02 -1.096591e+01 1.793776e-02 6.621062e-01 2.628644e-01 1.506803e-01 6.854292e-01
8.848078e-02 -1.096571e+01 1.803834e-02 6.617165e-01 2.642831e-01 1.515361e-01 6.850712e-01
8.898193e-02 -1.096551e+01 1.813891e-02 6.613253e-01 2.657008e-01 1.523917e-01 6.847107e-01
8.948309e-02 -1.096531e+01 1.823948e-02 6.609326e-01 2.671176e-01 1.532471e-01 6.843475e-01
8.998424e-02 -1.096511e+01 1.834006e-02 6.605385e-01 2.685334e-01 1.541024e-01 6.839818e-01
9.048540e-02 -1.096491e+01 1.844063e-02 6.601429e-01 2.699482e-01 1.549574e-01 6.836135e-01
9.098655e-02 -1.096471e+01 1.854120e-02 6.597459e-01 2.713621e-01 1.558122e-01 6.832427e-01
9.148771e-02 -1.096451e+01 1.864178e-02 6.593474e-01 2.727750e-01 1.566668e-01 6.828692e-01
9.198886e-02 -1.096431e+01 1.874235e-02 6.589474e-01 2.741869e-01 1.575212e-01 6.824932e-01
9.249002e-02 -1.096411e+01 1.884292e-02 6.585460e-01 2.755979e-01 1.583754e-01 6.821145e-01
9.299117e-02 -1.096391e+01 1.894350e-02 6.581431e-01 2.770078e-01 1.592293e-01 6.817333e-01
9.349233e-02 -1.096371e+01 1.904407e-02 6.577387e-01 2.784168e-01 1.600831e-01 6.813496e-01
9.399348e-02 -1.096351e+01 1.914464e-02 6.573329e-01 2.798248e-01 1.609366e-01 6.809632e-01
9.449464e-02 -1.096331e+01 1.924522e-02 6.569257e-01 2.812318e-01 1.617898e-01 6.805743e-01
9.499579e-02 -1.096311e+01 1.934579e-02 6.565169e-01 2.826378e-01 1.626428e-01 6.801828e-01
9.549695e-02 -1.096291e+01 1.944636e-02 6.561068e-01 2.840428e-01 1.634956e-01 6.797888e-01
9.599810e-02 -1.096271e+01 1.954694e-02 6.556952e-01 2.854468e-01 1.643481e-01 6.793921e-01
9.649926e-02 -1.096251e+01 1.964751e-02 6.552821e-01 2.868498e-01 1.652004e-01 6.789929e-01
9.700041e-02 -1.096231e+01 1.974808e-02 6.548676e-01 2.882518e-01 1.660524e-01 6.785911e-01
9.750157e-02 -1.096211e+01 1.984866e-02 6.544516e-01 2.896527e-01 1.669042e-01 6.781868e-01
9.800272e-02 -1.096191e+01 1.994923e-02 6.540342e-01 2.910527e-01 1.677557e-01 6.777799e-01
9.850388e-02 -1.096171e+01 2.004980e-02 6.536154e-01 2.924516e-01 1.686070e-01 6.773704e-01
9.900503e-02 -1.096151e+01 2.015038e-02 6.531951e-01 2.938495e-01 1.694579e-01 6.769584e-01
9.950619e-02 -1.096131e+01 2.025095e-02 6.527734e-01 2.952464e-01 1.703086e-01 6.765438e-01
1.000073e-01 -1.096111e+01 2.035152e-02 6.523502e-01 2.966423e-01 1.711590e-01 6.761266e-01
1.005085e-01 -1.096091e+01 2.045210e-02 6.519256e-01 2.980371e-01 1.720092e-01 6.757069e-01
1.010096e-01 -1.096071e+01 2.055267e-02 6.514996e-01 2.994308e-01 1.728590e-01 6.752846e-01
1.015108e-01 -1.096051e+01 2.065324e-02 6.510721e-01 3.008236e-01 1.737086e-01 6.748597e-01
1.020120e-01 -1.096031e+01 2.075382e-02 6.506432e-01 3.022153e-01 1.745579e-01 6.744323e-01
1.025131e-01 -1.096011e+01 2.085439e-02 6.502129e-01 3.036059e-01 1.754068e-01 6.740023e-01
1.030143e-01 -1.095991e+01 2.095496e-02 6.497811e-01 3.049955e-01 1.762555e-01 6.735698e-01
1.035154e-01 -1.095971e+01 2.105554e-02 6.493479e-01 3.063841e-01 1.771039e-01 6.731347e-01
1.040166e-01 -1.095951e+01 2.115611e-02 6.489134e-01 3.077716e-01 1.779519e-01 6.726970e-01
1.045177e-01 -1.095931e+01 2.125668e-02 6.484773e-01 3.091580e-01 1.787997e-01 6.722568e-01
1.050189e-01 -1.095911e+01 2.135726e-02 6.480399e-01 3.105433e-01 1.796471e-01 6.718140e-01
1.055200e-01 -1.095891e+01 2.145783e-02 6.476010e-01 3.119276e-01 1.804942e-01 6.713687e-01
1.060212e-01 -1.095871e+01 2.155840e-02 6.471607e-01 3.133108e-01 1.813410e-01 6.709208e-01
1.065224e-01 -1.095851e+01 2.165898e-02 6.467190e-01 3.146930e-01 1.821875e-01 6.704704e-01
1.070235e-01 -1.095831e+01 2.175955e-02 6.462759e-01 3.160741e-01 1.830336e-01 6.700174e-01
1.075247e-01 -1.095811e+01 2.186012e-02 6.458314e-01 3.174540e-01 1.838794e-01 6.695619e-01
1.080258e-01 -1.095791e+01 2.196069e-02 6.453855e-01 3.188329e-01 1.847249e-01 6.691038e-01
1.085270e-01 -1.095771e+01 2.206127e-02 6.449381e-01 3.202108e-01 1.855700e-01 6.686431e-01
1.090281e-01 -1.095751e+01 2.216184e-02 6.444894e-01 3.215875e-01 1.864148e-01 6.681800e-01
1.095293e-01 -1.095731e+01 2.226241e-02 6.440392e-01 3.229631e-01 1.872592e-01 6.677142e-01
1.100304e-01 -1.095711e+01 2.236299e-02 6.435877e-01 3.243376e-01 1.881033e-01 6.672459e-01
1.105316e-01 -1.095691e+01 2.246356e-02 6.431347e-01 3.257111e-01 1.889470e-01 6.667751e-01
1.110327e-01 -1.095671e+01 2.256413e-02 6.426804e-01 3.270834e-01 1.897903e-01 6.663017e-01
1.115339e-01 -1.095651e+01 2.266471e-02 6.422247e-01 3.284546e-01 1.906333e-01 6.658258e-01
1.120351e-01 -1.095631e+01 2.276528e-02 6.417675e-01 3.298247e-01 1.914759e-01 6.653474e-01
1.125362e-01 -1.095611e+01 2.286585e-02 6.413090e-01 3.311937e-01 1.923182e-01 6.648664e-01
1.130374e-01 -1.095591e+01 2.296643e-02 6.408491e-01 3.325615e-01 1.931600e-01 6.643828e-01
1.135385e-01 -1.095571e+01 2.306700e-02 6.403877e-01 3.339283e-01 1.940015e-01 6.638967e-01
1.140397e-01 -1.095551e+01 2.316757e-02 6.399250e-01 3.352939e-01 1.948426e-01 6.634081e-01
1.145408e-01 -1.095531e+01 2.326815e-02 6.394610e-01 3.366584e-01 1.956834e-01 6.629169e-01
1.150420e-01 -1.095511e+01 2.336872e-02 6.389955e-01 3.380218e-01 1.965237e-01 6.624232e-01
1.155431e-01 -1.095491e+01 2.346929e-02 6.385286e-01 3.393840e-01 1.973636e-01 6.619270e-01
1.160443e-01 -1.095471e+01 2.356987e-02 6.380604e-01 3.407451e-01 1.982032e-01 6.614282e-01
1.165454e-01 -1.095451e+01 2.367044e-02 6.375908e-01 3.421050e-01 1.990423e-01 6.609269e-01
1.170466e-01 -1.095431e+01 2.377101e-02 6.371198e-01 3.434638e-01 1.998810e-01 6.604230e-01
1.175478e-01 -1.095412e+01 2.387159e-02 6.366475e-01 3.448214e-01 2.007193e-01 6.599166e-01
1.180489e-01 -1.095392e+01 2.397216e-02 6.361738e-01 3.461779e-01 2.015572e-01 6.594077e-01
1.185501e-01 -1.095372e+01 2.407273e-02 6.356987e-01 3.475333e-01 2.023947e-01 6.588962e-01
1.190512e-01 -1.095352e+01 2.417331e-02 6.352222e-01 3.488874e-01 2.032318e-01 6.583822e-01
1.195524e-01 -1.095332e+01 2.427388e-02 6.347444e-01 3.502405e-01 2.040685e-01 6.578657e-01
1.200535e-01 -1.095312e+01 2.437445e-02 6.342652e-01 3.515923e-01 2.049047e-01 6.573466e-01
1.205547e-01 -1.095292e+01 2.447503e-02 6.337846e-01 3.529430e-01 2.057405e-01 6.568251e-01
1.210558e-01 -1.095272e+01 2.457560e-02 6.333028e-01 3.542925e-01 2.065758e-01 6.563009e-01
1.215570e-01 -1.095252e+01 2.467617e-02 6.328195e-01 3.556408e-01 2.074108e-01 6.557743e-01
